CUST ACCT #,CUSTOMER NAME,SALES REP ID,SALES REP LAST NAME,USER LOGIN,OPPORTUNITY NAME,ESTIMATED_ANNUALIZED_SALES,ESTIMATED_ANNUALIZED_GP,ESTIMATED_ANNUALIZED_GP_PERCENT,ESTIMATED_MONTHLY_SALES,ESTIMATED_MONTHLY_GP,ESTIMATED_MONTHLY_GP_PERCENT,PREV12MO_SALES,PREV12MO_GP,PREV12MO_GP_PERCENT,MTD_SALES,MTD_GP,MTD_GP_PERCENT
"DE3192","SOUTH METRO FIRE RESCUE","173","PANTUSO (FLEET) STEVE","spantuso","SoMetroFireBelts",4200,1260,30%,350,105,30%,0.000000,0.000000,,0.000000,0.000000,
"WE2210","COLORADO STATE PATROL","173","PANTUSO (FLEET) STEVE","spantuso","BRAKES A4FCO4E",2400,0,0,200,0,0,326.000000,116.000000,35.58%,353.980000,112.980000,31.92%
"WE2210","COLORADO STATE PATROL","173","PANTUSO (FLEET) STEVE","spantuso","CoStPatrol Fuel Pumps",7680,2380.8,31%,640,198.4,31%,0.000000,0.000000,,0.000000,0.000000,
"CS4226","WASTE MANAGEMENT COLORADO","173","PANTUSO (FLEET) STEVE","romanperez","Waste Management",30000,0,0,2500,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV4213","UNITED AIR LINES,INC","173","PANTUSO (FLEET) STEVE","spantuso","BRAKES A4FCO4E",2400,0,0,200,0,0,39.000000,14.000000,37.49%,0.000000,0.000000,
"DV4213","UNITED AIR LINES,INC","173","PANTUSO (FLEET) STEVE","spantuso","Batteries ",35004,5250.6,15%,2917,437.55,15%,1091.000000,321.000000,29.48%,8000.820000,593.600000,7.42%
"DV4213","UNITED AIR LINES,INC","173","PANTUSO (FLEET) STEVE","spantuso","United Airlines Ground Trans.",12000,0,0,1000,0,0,1091.000000,321.000000,29.48%,8000.820000,593.600000,7.42%
"FT2121","SAFELITE AUTO GLASS","173","PANTUSO (FLEET) STEVE","spantuso","BRAKES A4FCO4E",4200,0,0,350,0,0,245.000000,79.000000,32.55%,98.920000,24.720000,24.99%
"DV1365","CITY OF AURORA","173","PANTUSO (FLEET) STEVE","spantuso","Aurora Belts",10200,3060,30%,850,255,30%,8467.000000,2185.000000,25.81%,6484.510000,1791.120000,27.62%
"DV1365","CITY OF AURORA","173","PANTUSO (FLEET) STEVE","spantuso","BRAKES A4FCO4E",4200,0,0,350,0,0,586.000000,167.000000,28.57%,770.620000,82.290000,10.68%
"WE3696","RURAL METRO AMBULANCE","173","PANTUSO (FLEET) STEVE","spantuso","Rural Metro Belts",5400,1674,31%,450,139.5,31%,0.000000,0.000000,,0.000000,0.000000,
"DE1014","ARAPAHOE COUNTY FLEET MGMT","173","PANTUSO (FLEET) STEVE","spantuso","BRAKES A4FCO4E",2400,0,0,200,0,0,60.000000,18.000000,31.19%,24.730000,6.180000,24.99%
"CS1320","CITY OF COLORADO SPRINGS","173","PANTUSO (FLEET) STEVE","spantuso","BRAKES A4FCO4E",4200,0,0,350,0,0,67.000000,22.000000,34.01%,0.000000,0.000000,
"DV1631","EQUIPMENT SAVERS","173","PANTUSO (FLEET) STEVE","spantuso","EquipSavFuel Pumps",4200,1302,31%,350,108.5,31%,0.000000,0.000000,,0.000000,0.000000,
"FT1267","MR.MECHANIC INC","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,10.000000,1.000000,11.00%,0.000000,0.000000,
"FT1267","MR.MECHANIC INC","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1142","COOK MECHANICAL","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1142","COOK MECHANICAL","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1142","COOK MECHANICAL","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1028","AUTO THERAPY","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1029","AUTO TRENDS","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1222","JK'S AUTO CARE CENTER","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,30.000000,10.000000,33.82%,50.040000,9.360000,18.71%
"DV1634","EXPERT 4WD & AUTO","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1634","EXPERT 4WD & AUTO","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV3289","PHIL'S PRO AUTO SERVICE INC.","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,-5.000000,-6.000000,132.00%,0.000000,0.000000,
"DV3289","PHIL'S PRO AUTO SERVICE INC.","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1210","LOUIE'S ALIGNMENT AND BRAKE","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,6.000000,1.000000,18.71%,0.000000,0.000000,
"FT1009","ADVANTAGE AUTO SPORT","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,86.000000,7.000000,8.13%,114.610000,34.760000,30.33%
"FT1009","ADVANTAGE AUTO SPORT","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,34.32%,0.000000,0.000000,
"DV3788","STAN'S AUTO SERVICE, INC.","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,25.000000,-2.000000,-11.66%,46.010000,17.860000,38.82%
"DV3788","STAN'S AUTO SERVICE, INC.","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1132","COMMUNITY AUTOMOTIVE","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,66.000000,-7.000000,-11.22%,0.000000,0.000000,
"FT1132","COMMUNITY AUTOMOTIVE","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1132","COMMUNITY AUTOMOTIVE","163","SODERQUIST VINCE","vsoderquist","AONCO1L",2004,0,0,167,0,0,422.000000,112.000000,26.57%,1669.060000,606.150000,36.32%
"DV2079","HOUSKA AUTOMOTIVE SERVICES,INC","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,62.000000,15.000000,24.52%,897.730000,445.880000,49.67%
"FT1015","ADVANCED AUTO PROS INC","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,26.960000,15.940000,59.12%
"FT1015","ADVANCED AUTO PROS INC","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,148.000000,12.000000,8.48%,586.560000,192.930000,32.89%
"DV3694","ROCKY MOUNTAIN AUTO","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,19.160000,12.520000,65.34%
"DV3694","ROCKY MOUNTAIN AUTO","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,300.000000,-35.000000,-11.80%,448.740000,152.010000,33.87%
"FT1225","MCCORMICK AUTOMOTIVE CENTER","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1225","MCCORMICK AUTOMOTIVE CENTER","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,106.000000,1.000000,1.69%,0.000000,0.000000,
"FT1225","MCCORMICK AUTOMOTIVE CENTER","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,106.000000,1.000000,1.69%,0.000000,0.000000,
"FT1229","KINGS AUTO SALES & SERVICE","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,42.000000,16.000000,39.74%,0.000000,0.000000,
"FT1217","JONES AUTOMOTIVE INC.","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,34.000000,22.000000,63.81%,0.000000,0.000000,
"FT1217","JONES AUTOMOTIVE INC.","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,216.000000,18.000000,8.67%,852.370000,265.200000,31.11%
"FT1174","FRIESENS AUTO CENTER INC","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,27.000000,3.000000,14.16%,0.000000,0.000000,
"FT1174","FRIESENS AUTO CENTER INC","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1629","RULON'S SERVICE INC","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1196","HAWKERS AUTOMOTIVE","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2000,0,0,167,0,0,141.000000,0.000000,-0.15%,0.000000,0.000000,
"FT1196","HAWKERS AUTOMOTIVE","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,11.000000,5.000000,49.20%,34.900000,16.040000,45.96%
"FT1232","MAZTECH INC","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1232","MAZTECH INC","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1651","FIRST CLASS TRUCK & AUTO","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,31.000000,0.000000,2.26%,439.420000,169.010000,38.46%
"DV1651","FIRST CLASS TRUCK & AUTO","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,8.000000,1.000000,18.71%,89.400000,21.600000,24.16%
"FT1157","DRES CUSTOMS","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1157","DRES CUSTOMS","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,49.000000,18.000000,36.67%,82.430000,20.070000,24.35%
"FT1157","DRES CUSTOMS","163","SODERQUIST VINCE","vsoderquist","AONCO1L",2004,0,0,167,0,0,392.000000,147.000000,37.47%,513.040000,175.300000,34.17%
"FT1182","FORT COLLINS MUFFLER","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,96.440000,40.930000,42.44%
"FT1193","H & R REPAIR AND TOWING INC","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,11.000000,5.000000,49.20%,0.000000,0.000000,
"DV1003","ACCELERATED AUTO","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV1003","ACCELERATED AUTO","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,71.000000,-19.000000,-27.08%,0.000000,0.000000,
"FT1712","TIM'S QUALITY AUTOMOTIVE","163","SODERQUIST VINCE","vsoderquist","5MILE",6000,2100,35%,500,175,35%,360.000000,128.000000,35.74%,243.990000,93.650000,38.38%
"FT1641","SUMMERS AUTO REPAIR","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,35.000000,9.000000,27.61%,58.440000,17.760000,30.39%
"FT1641","SUMMERS AUTO REPAIR","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,32.000000,1.000000,5.13%,112.440000,30.740000,27.34%
"DV2120","SHAMROCK AIRPORT EXPRESS","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,114.000000,3.000000,3.10%,0.000000,0.000000,
"DV2120","SHAMROCK AIRPORT EXPRESS","163","SODERQUIST VINCE","vsoderquist","5MILE",6000,2100,35%,500,175,35%,862.000000,194.000000,22.56%,709.500000,228.490000,32.20%
"DV2120","SHAMROCK AIRPORT EXPRESS","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,3.000000,2.000000,65.34%,50.000000,27.800000,55.60%
"FT1112","DIESEL SERVICES OF NO.COLORADO","163","SODERQUIST VINCE","vsoderquist","5MILE",6000,0,0,500,0,0,375.000000,52.000000,13.85%,-387.000000,0.000000,0.00%
"FT1112","DIESEL SERVICES OF NO.COLORADO","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1112","DIESEL SERVICES OF NO.COLORADO","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,153.000000,12.000000,8.19%,-80.000000,0.000000,0.00%
"FT1030","ALL THINGS AUTOMOTIVE","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1153","DAVES ALIGNMENT","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1153","DAVES ALIGNMENT","163","SODERQUIST VINCE","vsoderquist","AONCO1L",2000,0,0,167,0,0,238.000000,68.000000,28.83%,258.730000,128.840000,49.80%
"FT1220","KENNEDY AUTOMATIC TRANS","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1220","KENNEDY AUTOMATIC TRANS","163","SODERQUIST VINCE","vsoderquist","5MILE",6000,2100,35%,500,175,35%,966.000000,298.000000,30.86%,2309.340000,884.160000,38.29%
"FT1220","KENNEDY AUTOMATIC TRANS","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,65.34%,0.000000,0.000000,
"FT1220","KENNEDY AUTOMATIC TRANS","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1705","THE WRENCH","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1185","GENUINE AUTOMOTIVE INC","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1185","GENUINE AUTOMOTIVE INC","163","SODERQUIST VINCE","vsoderquist","5MILE",6000,2100,35%,500,175,35%,1205.000000,352.000000,29.25%,168.230000,63.160000,37.54%
"FT1185","GENUINE AUTOMOTIVE INC","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,13.960000,7.320000,52.44%
"FT1702","TERRYS MIDTOWN SERVICES","163","SODERQUIST VINCE","vsoderquist","5MILE",6000,2100,35%,500,175,35%,142.000000,46.000000,32.47%,752.940000,273.670000,36.35%
"FT1702","TERRYS MIDTOWN SERVICES","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1702","TERRYS MIDTOWN SERVICES","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2984","NELSEN'S AUTO TECH CENTER","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"DV2984","NELSEN'S AUTO TECH CENTER","163","SODERQUIST VINCE","vsoderquist","5MILE",6000,2100,35%,500,175,35%,694.000000,167.000000,24.19%,1404.880000,497.900000,35.44%
"DV2984","NELSEN'S AUTO TECH CENTER","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,60.000000,-18.000000,-30.20%,210.000000,57.470000,27.37%
"FT2401","MANNON TRUCK & AUTO REPAIR","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,28.000000,5.000000,20.77%,-33.000000,-3.000000,9.09%
"FT2401","MANNON TRUCK & AUTO REPAIR","163","SODERQUIST VINCE","vsoderquist","FUEL PUMPS",2004,701.4,35%,167,58.45,35%,0.000000,0.000000,,0.000000,0.000000,
"FT2401","MANNON TRUCK & AUTO REPAIR","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT2401","MANNON TRUCK & AUTO REPAIR","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,28.000000,5.000000,20.77%,-33.000000,-3.000000,9.09%
"FT1012","ADVANCED DIESEL & LIGHT TRUCK","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1012","ADVANCED DIESEL & LIGHT TRUCK","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1265","MEINEKE - FORT COLLINS","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1637","STRAIGHTLINE ALIGNMENT","163","SODERQUIST VINCE","vsoderquist","AONCO1L",2004,0,0,167,0,0,0.000000,0.000000,,1335.820000,464.830000,34.80%
"FT1637","STRAIGHTLINE ALIGNMENT","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1167","CASTANEDAS AUTO","163","SODERQUIST VINCE","vsoderquist","AONCO1L",2004,0,0,167,0,0,26.000000,-9.000000,-36.31%,778.650000,264.420000,33.96%
"FT1197","GOODING PERFORMANCE","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1197","GOODING PERFORMANCE","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1197","GOODING PERFORMANCE","163","SODERQUIST VINCE","vsoderquist","AONCO1L",2004,0,0,167,0,0,27.000000,9.000000,33.43%,96.220000,44.860000,46.62%
"FT1140","COLORADO SYSTEMS LLC","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,21.000000,2.000000,9.51%,0.000000,0.000000,
"FT1140","COLORADO SYSTEMS LLC","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,21.000000,2.000000,9.51%,0.000000,0.000000,
"FT1172","FORT COLLINS RADIATOR","163","SODERQUIST VINCE","vsoderquist","AONCO1L",2004,0,0,167,0,0,4.000000,1.000000,37.72%,59.210000,21.710000,36.67%
"FT1172","FORT COLLINS RADIATOR","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1172","FORT COLLINS RADIATOR","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1179","FORT COLLINS COLLISION REPAIR","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1179","FORT COLLINS COLLISION REPAIR","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1179","FORT COLLINS COLLISION REPAIR","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1176","FRY'S AUTO CARE","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1176","FRY'S AUTO CARE","163","SODERQUIST VINCE","vsoderquist","rotatingelectric",2004,0,0,167,0,0,0.000000,0.000000,,0.000000,0.000000,
"FT1176","FRY'S AUTO CARE","163","SODERQUIST VINCE","vsoderquist","AONCO1L",2000,0,0,167,0,0,4.000000,2.000000,43.33%,173.760000,71.700000,41.26%
"FT1642","SUNSTATE EQUIPMENT","163","SODERQUIST VINCE","vsoderquist","splash",996,0,0,83,0,0,0.000000,0.000000,,0.000000,0.000000,
